operator,api_number,basin,production_month,flared_gas_mcf,gross_gas_production_mcf,flaring_intensity,cumulative_flared_mcf
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-11-01,,5208.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2015-12-01,,12862.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-01-01,,16560.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-02-01,,18871.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-03-01,,7930.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-04-01,,5435.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-05-01,,4100.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-06-01,,6482.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-07-01,,6342.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-08-01,,7930.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-09-01,,1081.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-10-01,,2222.0,,59497.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-11-01,1504.0,3199.0,0.47014692091278526,61001.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2016-12-01,,1988.0,,61001.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-01-01,79.0,234.0,0.33760683760683763,61080.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-02-01,,1314.0,,61080.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-03-01,,2907.0,,61080.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-04-01,,2615.0,,61080.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-05-01,,2244.0,,61080.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-06-01,51.0,2248.0,0.022686832740213523,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-07-01,,2405.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-08-01,,2205.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-09-01,,1970.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-10-01,,2075.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-11-01,,1986.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2017-12-01,,1652.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-04-01,,4001.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-05-01,,9922.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-06-01,,10293.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-07-01,,3112.0,,61131.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-08-01,42.0,492.0,0.08536585365853659,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-09-01,,5489.0,,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-10-01,,6068.0,,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-11-01,,5385.0,,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2018-12-01,,5646.0,,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-01-01,,5544.0,,61173.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-02-01,143.0,1055.0,0.13554502369668248,61316.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-03-01,398.0,436.0,0.9128440366972477,61714.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-04-01,31.0,51.0,0.6078431372549019,61745.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-05-01,1478.0,4508.0,0.32786157941437444,63223.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-06-01,775.0,5099.0,0.15199058638948815,63998.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-07-01,2241.0,4751.0,0.47169017049042306,66239.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-08-01,1504.0,4647.0,0.3236496664514741,67743.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-09-01,232.0,4657.0,0.04981747906377496,67975.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-10-01,74.0,5136.0,0.01440809968847352,68049.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-11-01,415.0,5059.0,0.0820320221387626,68464.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2019-12-01,159.0,4659.0,0.03412749517063748,68623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-01-01,1987.0,4413.0,0.45026059370043053,70610.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-02-01,832.0,3929.0,0.21175871723084755,71442.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-03-01,362.0,5006.0,0.07231322413104276,71804.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-05-01,,50.0,,71804.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-07-01,,1005.0,,71804.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-08-01,119.0,2543.0,0.04679512386944554,71923.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-09-01,,4311.0,,71923.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-10-01,285.0,4356.0,0.06542699724517906,72208.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-11-01,61.0,990.0,0.06161616161616162,72269.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2020-12-01,,3740.0,,72269.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-01-01,182.0,5029.0,0.03619009743487771,72451.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-02-01,322.0,3899.0,0.08258527827648116,72773.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-03-01,,1684.0,,72773.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-04-01,142.0,5991.0,0.02370221999666166,72915.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-05-01,,7101.0,,72915.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-06-01,380.0,4625.0,0.08216216216216216,73295.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-07-01,,8861.0,,73295.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-08-01,,7685.0,,73295.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-09-01,,5119.0,,73295.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-10-01,79.0,5616.0,0.014066951566951567,73374.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-11-01,329.0,7297.0,0.04508702206386186,73703.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2021-12-01,108.0,5244.0,0.020594965675057208,73811.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2022-01-01,,694.0,,73811.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05668-0000,Three Forks,2022-02-01,,3533.6699,,73811.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-07-01,,161.0,,
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-08-01,,11821.0,,
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-09-01,,5286.0,,
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-10-01,7283.0,34653.0,0.21016939370328688,7283.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-11-01,6072.0,22977.0,0.26426426426426425,13355.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2014-12-01,4343.0,15423.0,0.2815924268948972,17698.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-01-01,1548.0,10275.0,0.15065693430656935,19246.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-02-01,155.0,3792.0,0.04087552742616034,19401.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-03-01,,4442.0,,19401.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-04-01,,10282.0,,19401.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-05-01,,15235.0,,19401.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-06-01,1417.0,17298.0,0.08191698462249972,20818.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-07-01,1854.0,11843.0,0.15654817191589968,22672.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-08-01,,14014.0,,22672.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-09-01,,11691.0,,22672.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-10-01,,10203.0,,22672.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-11-01,394.0,9294.0,0.042392941682806114,23066.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2015-12-01,1075.0,9814.0,0.10953739555736702,24141.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-01-01,417.0,5639.0,0.07394928178755099,24558.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-02-01,275.0,5965.0,0.04610226320201174,24833.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-03-01,,6510.0,,24833.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-04-01,707.0,4566.0,0.1548401226456417,25540.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-05-01,,4249.0,,25540.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-06-01,10.0,4257.0,0.002349072116513977,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-07-01,,5400.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-08-01,,9004.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-09-01,,6143.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-10-01,,4136.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-11-01,,5197.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2016-12-01,,5168.0,,25550.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-01-01,35.0,6955.0,0.0050323508267433505,25585.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-02-01,,4904.0,,25585.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-03-01,201.0,7882.0,0.02550114184217204,25786.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-04-01,355.0,5499.0,0.06455719221676669,26141.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-05-01,887.0,4756.0,0.18650126156433977,27028.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-06-01,216.0,3884.0,0.055612770339855816,27244.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-07-01,323.0,4737.0,0.06818661600168884,27567.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-08-01,260.0,7259.0,0.035817605730816916,27827.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-09-01,332.0,6021.0,0.055140342135857834,28159.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-10-01,2054.0,7127.0,0.2881998035639119,30213.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-11-01,2377.0,4362.0,0.5449335167354424,32590.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2017-12-01,129.0,7290.0,0.017695473251028805,32719.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-01-01,722.0,13626.0,0.052986936738587995,33441.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-02-01,1985.0,12925.0,0.15357833655705996,35426.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-03-01,2323.0,13118.0,0.17708492148193322,37749.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-04-01,223.0,15099.0,0.014769190012583614,37972.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-05-01,75.0,7209.0,0.010403662089055347,38047.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-06-01,52.0,7609.0,0.0068340123537915624,38099.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-07-01,74.0,8881.0,0.008332395000563,38173.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-08-01,278.0,11439.0,0.024302823673398026,38451.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-09-01,4078.0,11744.0,0.3472411444141689,42529.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-10-01,1794.0,5001.0,0.3587282543491302,44323.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-11-01,128.0,4398.0,0.02910413824465666,44451.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2018-12-01,157.0,8004.0,0.019615192403798103,44608.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-01-01,122.0,7892.0,0.015458692346680182,44730.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-02-01,143.0,9217.0,0.015514809590973202,44873.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-03-01,,9073.0,,44873.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-04-01,2005.0,10701.0,0.18736566676011587,46878.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-05-01,484.0,11797.0,0.041027379842332797,47362.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-06-01,554.0,11334.0,0.04887947767778366,47916.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-07-01,1929.0,11959.0,0.1613011121331215,49845.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-08-01,80.0,8788.0,0.009103322712790168,49925.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-09-01,220.0,9187.0,0.023946881462936758,50145.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-10-01,468.0,5697.0,0.08214849921011058,50613.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-11-01,866.0,2933.0,0.29526082509376067,51479.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2019-12-01,454.0,6815.0,0.06661775495231108,51933.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-01-01,1371.0,6367.0,0.21532904036437883,53304.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-02-01,,5454.0,,53304.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-03-01,38.0,3013.0,0.01261201460338533,53342.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-04-01,,3564.0,,53342.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-05-01,,4429.0,,53342.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-06-01,573.0,4829.0,0.11865810726858562,53915.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-07-01,,3594.0,,53915.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-08-01,37.0,3307.0,0.011188388267311764,53952.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-10-01,,3805.0,,53952.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-11-01,26.0,4894.0,0.0053126277073968125,53978.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2020-12-01,68.0,5240.0,0.012977099236641221,54046.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-01-01,,6757.0,,54046.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-02-01,55.0,6656.0,0.008263221153846154,54101.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-03-01,87.0,6203.0,0.014025471546026116,54188.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-04-01,277.0,6192.0,0.04473514211886305,54465.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-05-01,105.0,6152.0,0.017067620286085827,54570.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-06-01,29.0,5787.0,0.00501123207188526,54599.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-07-01,61.0,6143.0,0.009930001627869119,54660.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-08-01,73.0,4689.0,0.015568351460865857,54733.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-09-01,82.0,4084.0,0.020078354554358472,54815.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-10-01,91.0,4621.0,0.019692707206232417,54906.0
QEP ENERGY COMPANY,33-053-05677-0000,Bakken,2021-11-01,85.0,2391.0,0.03554997908824759,54991.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-01-01,22462.0,26807.0,0.8379154698399671,22462.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-02-01,343.0,24060.0,0.014256026600166252,22805.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-03-01,1495.0,21741.0,0.06876408628857918,24300.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-04-01,627.0,23072.0,0.027175797503467405,24927.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-05-01,452.0,31934.0,0.014154193023110166,25379.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-06-01,99.0,40281.0,0.0024577344157295004,25478.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-07-01,651.0,6603.0,0.09859154929577464,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-08-01,,40373.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-09-01,,34409.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-10-01,,36428.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-11-01,,33261.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2015-12-01,,30026.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-01-01,,29181.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-02-01,,24696.0,,26129.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-03-01,246.0,23577.0,0.0104338974424227,26375.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-04-01,,25244.0,,26375.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-05-01,,3714.0,,26375.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-06-01,,3552.0,,26375.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-07-01,100.0,3838.0,0.026055237102657634,26475.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-08-01,80.0,3663.0,0.02184002184002184,26555.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-09-01,175.0,3498.0,0.05002858776443682,26730.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-10-01,10.0,3239.0,0.0030873726458783574,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-11-01,,2325.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2016-12-01,,1797.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-01-01,,2836.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-02-01,,2760.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-03-01,,2980.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-04-01,,2730.0,,26740.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-05-01,20.0,2553.0,0.007833920877399139,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-06-01,,7116.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-07-01,,6749.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-08-01,,6443.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-09-01,,6351.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-10-01,,6617.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-11-01,,6081.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2017-12-01,,5797.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-01-01,,8215.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-02-01,,6114.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-03-01,,6505.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-04-01,,5380.0,,26760.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-05-01,40.0,1613.0,0.024798512089274645,26800.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-06-01,,5073.0,,26800.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-07-01,140.0,5395.0,0.025949953660797033,26940.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-08-01,,5626.0,,26940.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-09-01,,5424.0,,26940.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-10-01,,5840.0,,26940.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-11-01,,5310.0,,26940.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2018-12-01,4769.0,5769.0,0.8266597330559889,31709.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-01-01,80.0,5546.0,0.0144248106743599,31789.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-02-01,570.0,4873.0,0.11697106505232915,32359.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-03-01,,6018.0,,32359.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-04-01,430.0,3310.0,0.1299093655589124,32789.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-05-01,50.0,9071.0,0.0055120714364458165,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-06-01,,7319.0,,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-07-01,,8318.0,,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-08-01,,8740.0,,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-09-01,,9392.0,,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-10-01,,10445.0,,32839.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-11-01,300.0,11726.0,0.025584171925635342,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2019-12-01,,15329.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-01-01,,15808.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-02-01,,20072.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-03-01,,21651.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-04-01,,17195.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-05-01,,3819.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-06-01,,20059.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-07-01,,18373.0,,33139.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-08-01,200.0,14613.0,0.013686443577636351,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-09-01,,49.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-10-01,,7.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2020-12-01,,11175.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2021-01-01,,16102.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2021-02-01,,12026.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2021-03-01,,12733.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2021-04-01,,9871.0,,33339.0
"PETRO-HUNT, L.L.C.",33-053-05680-0000,Bakken,2021-05-01,200.0,5297.0,0.037757221068529356,33539.0
